State Postal Code,State FIPS Code,District ID,District,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
IL,17,30810,Park Forest  163,"14,932","1,768",507
IL,17,30840,Park Ridge Consolidated Community  64,"42,047","5,458",273
IL,17,30870,Patoka Community Unit  100,"1,483",265,33
IL,17,30930,Pawnee Community Unit  11,"3,270",573,70
IL,17,7650,Paxton-Buckley-Loda Community Unit  10,"8,358","1,467",218
IL,17,30990,Payson Community Unit  1,"3,281",630,86
IL,17,31020,Pearl City Community Unit  200,"2,400",445,44
IL,17,31050,Pecatonica Community Unit  321,"5,173",975,80
IL,17,31110,Pekin Community High  303,"42,543","2,028",275
IL,17,31080,Pekin Public 108,"31,725","3,524",635
IL,17,31140,Pembroke Consolidated Community  259,"1,627",165,70
IL,17,31200,Pennoyer  79,"5,790",488,60
IL,17,31270,Peoria Heights Community Unit  325,"6,495",885,169
IL,17,31230,Peoria  150,"92,402","15,308","4,580"
IL,17,31290,Peotone Community Unit  207U,"10,838","1,714",115
IL,17,31380,Peru Elementary  124,"9,895",965,143
IL,17,31710,Pikeland Community Unit  10,"7,599","1,223",197
IL,17,31620,Pinckneyville Community High  101,"10,390",424,49
IL,17,9,Pinckneyville  50,"6,034",602,96
IL,17,31740,Plainfield  202,"127,929","26,603","1,646"
IL,17,31770,Plano Community Unit  88,"12,475","2,467",262
IL,17,31890,Pleasant Hill Community Unit  3,"1,625",319,63
IL,17,31860,Pleasant Hill  69,"1,957",246,83
IL,17,31920,Pleasant Plains Community Unit  8,"7,997","1,567",71
IL,17,31950,Pleasant Valley  62,"4,263",473,182
IL,17,32040,Pleasantdale  107,"8,360",904,43
IL,17,32100,Polo Community Unit  222,"3,866",612,77
IL,17,32160,Pontiac Community Consolidated  429,"12,955","1,253",231
IL,17,32220,Pontiac Township High  90,"15,507",751,103
IL,17,32190,Pontiac-William Holliday  105,"7,711",729,108
IL,17,32280,Pope County Community Unit  1,"3,779",303,76
IL,17,31410,Porta Community Unit  202,"6,830","1,033",145
IL,17,32370,Posen-Robbins Elementary  143-5,"11,556","1,538",456
IL,17,32090,Potomac Community Unit  10,"1,186",197,26
IL,17,5,Prairie Central Community Unit  8,"10,683","1,947",229
IL,17,32520,Prairie Grove Community  46,"7,187",829,33
IL,17,32550,Prairie Hill Community Consolidated  133,"5,173",789,45
IL,17,32490,Prairie du Rocher Community Consolidated  134,795,100,13
IL,17,24720,Prairie-Hills Elementary  144,"20,682","2,755",906
IL,17,330,Prairieview-Ogden Community Consolidated  197,"2,331",278,19
IL,17,32670,Princeton Elementary  115,"11,524","1,135",158
IL,17,32700,Princeton High  500,"12,144",612,70
IL,17,32770,Princeville Community Unit  326,"3,793",737,58
IL,17,32830,Prophetstown-Lyndon-Tampico Community Unit  3,"5,276",917,116
IL,17,32850,Prospect Heights  23,"18,522","1,736",130
IL,17,32910,Proviso Township High  209,"123,098","6,149","1,004"
IL,17,32960,Putnam County Community Unit  535,"5,009",803,92
IL,17,32970,Queen Bee  16,"17,237","1,909",239
IL,17,33000,Quincy  172,"49,043","7,900","1,222"
IL,17,29940,ROWVA Community Unit  208,"3,628",580,60
IL,17,33030,Raccoon Consolidated  1,"2,249",226,26
IL,17,33090,Ramsey Community Unit  204,"2,325",412,80
IL,17,33120,Rankin Community  98,"3,269",193,17
IL,17,33210,Rantoul City  137,"11,937","1,449",353
IL,17,33240,Rantoul Township High  193,"16,466","1,077",192
IL,17,33270,Reavis Township High  220,"33,004","2,086",348
IL,17,33300,Red Bud Community Unit  132,"7,410","1,122",128
IL,17,22130,Red Hill Community Unit  10,"7,727",941,208
IL,17,33380,Reed Custer Community Unit  255U,"9,266","1,506",160
IL,17,33390,Rhodes  84-5,"4,456",577,118
IL,17,33420,Rich Township High  227,"66,705","4,073",848
IL,17,13290,Richland County Community Unit  1,"15,852","2,750",456
IL,17,33450,Richland  88A,"11,634",946,113
IL,17,33510,Richmond-Burton Community High  157,"11,666",677,30
IL,17,33690,Ridgeland  122,"21,895","2,569",627
IL,17,109,Ridgeview Community Unit  19,"3,333",596,85
IL,17,33720,Ridgewood Community High  234,"19,737","1,116",111
IL,17,33750,Riley Community Consolidated  18,"3,541",396,23
IL,17,33950,River Bend Community Unit District 2,"6,501","1,070",100
IL,17,33810,River Forest  90,"11,464","1,583",59
IL,17,33840,River Grove  85-5,"8,190",757,120
IL,17,1,River Ridge Community Unit  210,"3,727",478,79
IL,17,33870,River Trails  26,"14,879","1,536",111
IL,17,33930,Riverdale Community Unit  100,"6,633","1,168",85
IL,17,34020,Riverside Brookfield Township  208,"30,221","1,840",96
IL,17,33990,Riverside  96,"14,476","1,957",133
IL,17,34100,Riverton Community Unit  14,"7,589","1,433",292
IL,17,34110,Riverview Consolidated Community  2,"2,409",241,48
IL,17,34140,Roanoke-Benson Community Unit  60,"3,202",558,33
IL,17,34170,Robein  85,"1,813",194,27
IL,17,34230,Robinson Community Unit  2,"11,331","1,569",242
IL,17,34260,Rochelle Community Consolidated District 231,"13,241","1,548",224
IL,17,34290,Rochelle Township High  212,"16,472",898,103
IL,17,34320,Rochester Community Unit  3A,"10,671","2,150",94
IL,17,34350,Rock Falls Elementary  13,"8,287",930,354
IL,17,34380,Rock Falls Township High  301,"13,466",665,154
IL,17,34410,Rock Island-Milan  41,"42,856","6,894","1,876"
IL,17,34470,Rockdale  84,"2,375",277,66
IL,17,34510,Rockford  205,"185,407","31,624","7,719"
IL,17,34440,Rockridge Community Unit  300,"7,215","1,259",74
IL,17,34540,Rockton  140,"12,598","1,658",101
IL,17,34590,Rome Community Consolidated  2,"2,773",328,47
IL,17,34620,Rondout  72,"1,960",208,18
IL,17,34650,Rooks Creek Community Consolidated  425,514,58,3
IL,17,34710,Roselle  12,"7,241",819,46
IL,17,34770,Rosemont Elementary  78,"2,178",211,28
IL,17,34870,Rossville-Alvin Community Unit  7,"2,178",392,67
IL,17,34990,Round Lake Community Unit  116,"35,009","6,529","1,197"
IL,17,35010,Roxana Community Unit  1,"11,519","1,918",322
IL,17,35100,Rutland Community Consolidated  230,861,72,6
IL,17,35190,Salem Community High  600,"14,603",910,94
IL,17,35160,Salem  111,"8,562",991,222
IL,17,35220,Salt Creek  48,"8,997",610,80
IL,17,1418,Salt Fork Community Unit  512,"4,903",890,111
IL,17,35310,Sandoval Community Unit  501,"2,440",465,128
IL,17,35340,Sandridge  172,"3,822",476,138
IL,17,35370,Sandwich Community Unit  430,"13,262","2,226",217
IL,17,324,Sangamon Valley Community Unit  9,"3,754",645,96
IL,17,35400,Saratoga Community Consolidated  60C,"6,372",773,111
IL,17,65,Saunemin Community Consolidated  438,952,122,20
IL,17,35610,Scales Mound Community Unit  211,"1,818",263,26
IL,17,34740,Schaumburg Community Consolidated  54,"134,413","15,050","1,453"
IL,17,35640,Schiller Park  81,"12,915","1,257",237
IL,17,13710, U-46,"230,680","38,660","4,893"
IL,17,332,Schuyler-Industry Community Unit  5,"7,148",968,154
IL,17,6600,Scott-Morgan Consolidated Unit  2,"1,252",209,30
IL,17,35770,Selmaville Community Consolidated  10,"1,935",249,32
IL,17,35820,Seneca Community Consolidated  170,"3,564",461,71
IL,17,35850,Seneca Township High  160,"7,148",458,54
IL,17,35940,Sesser-Valier Community Unit  196,"4,222",653,109
IL,17,42990,Shawnee Community Unit  84,"2,170",381,123
IL,17,36090,Shelbyville Community Unit  4,"7,527","1,186",170
IL,17,36180,Sherrard Community Unit  200,"8,724","1,405",151
IL,17,122,Shiloh Community Unit  1,"2,512",356,55
IL,17,36210,Shiloh Village  85,"5,217",607,46
IL,17,36240,Shirland Community Consolidated  134,"1,290",115,13
IL,17,36330,Signal Hill  181,"2,932",340,77
IL,17,36360,Silvis  34,"5,284",670,171
IL,17,36450,Skokie  68,"21,804","2,237",390
IL,17,36480,Skokie  69,"18,390","1,888",354
IL,17,10380,Skokie  73-5,"9,922","1,175",156
IL,17,14820,Skokie-Fairview  72,"6,619",814,97
IL,17,36510,Smithton Community Consolidated  130,"4,753",617,26
IL,17,36570,Somonauk Community Unit  432,"4,885",896,86
IL,17,36600,South Beloit Community Unit  320,"6,379","1,113",260
IL,17,114,South Central Community Unit  401,"4,170",694,107
IL,17,36640,South Fork  14,"2,188",326,76
IL,17,36720,South Holland  150,"10,040","1,052",223
IL,17,36750,South Holland  151,"12,281","1,603",469
IL,17,36780,South Pekin  137,"1,549",185,31
IL,17,36840,South Wilmington Consolidated  74,884,78,4
IL,17,36610,Southeastern Community Unit  337,"2,804",493,135
IL,17,31500,Southwestern Community Unit  9,"8,860","1,461",183
IL,17,36900,Sparta Community Unit  140,"8,210","1,289",307
IL,17,36960,Spoon River Valley Community Unit  4,"2,012",283,37
IL,17,1419,Spring Garden Community Consolidated  178,"3,595",274,35
IL,17,37020,Spring Lake Community Consolidated  606,656,78,10
IL,17,37050,Spring Valley Community Consolidated  99,"6,101",709,125
IL,17,37080,Springfield  186,"108,318","16,161","4,385"
IL,17,37140,St. Anne Community High  302,"4,288",215,45
IL,17,37120,St. Anne Consolidated Community  256,"2,661",279,41
IL,17,37170,St. Charles Community Unit  303,"68,757","13,555",605
IL,17,37230,St. Elmo Community Unit  202,"2,658",432,94
IL,17,37320,St. George Community Consolidated  258,"3,954",511,35
IL,17,37380,St. Joseph Community Consolidated  169,"5,950",841,33
IL,17,37410,St. Joseph-Ogden Community High  305,"7,964",500,18
IL,17,37440,St. Libory Consolidated  30,849,73,7
IL,17,37470,St. Rose  14-15,"1,295",173,23
IL,17,37490,Stark County Community Unit  100,"4,295",663,111
IL,17,37590,Staunton Community Unit  6,"7,978","1,245",164
IL,17,37650,Steeleville Community Unit  138,"2,935",486,72
IL,17,37680,Steger  194,"14,122","1,619",375
IL,17,42310,Sterling Community Unit District 5,"21,052","3,480",610
IL,17,37800,Steward Elementary  220,536,58,10
IL,17,37830,Stewardson-Strasburg Community Unit District 5A,"2,476",482,48
IL,17,37980,Stockton Community Unit  206,"3,583",527,60
IL,17,112,Streator Elementary  44,"15,181","1,762",451
IL,17,38100,Streator Township High  40,"16,521",878,169
IL,17,38130,Sullivan Community Unit  300,"7,652","1,405",148
IL,17,38190,Summersville  79,"2,090",231,33
IL,17,38220,Summit Hill  161,"23,805","2,895",156
IL,17,4050,Summit  104,"12,238","1,686",417
IL,17,38370,Sunnybrook  171,"10,875","1,142",209
IL,17,38400,Sunset Ridge  29,"4,236",562,14
IL,17,38460,Sycamore Community Unit  427,"22,164","4,021",301
IL,17,38520,Taft  90,"3,242",381,34
IL,17,38550,Tamaroa  5,796,92,22
IL,17,38700,Taylorville Community Unit  3,"19,145","2,620",402
IL,17,38760,Teutopolis Community Unit  50,"5,934","1,200",50
IL,17,38790,Thomasboro Community Consolidated  130,"2,165",260,49
IL,17,1382,Thompsonville Community Unit  174,"1,869",333,61
IL,17,38940,Thornton Fractional Township High  215,"58,246","3,803",755
IL,17,38910,Thornton  154,"2,753",292,44
IL,17,38970,Thornton Township High  205,"101,837","6,526","1,727"
IL,17,39120,Tolono Community Unit  7,"9,098","1,717",102
IL,17,39180,Tonica Community Consolidated  79,"1,516",168,16
IL,17,19080,Township High  113,"58,729","3,549",138
IL,17,30450,Township High  211,"235,858","12,975",976
IL,17,4170,Township High  214,"253,207","12,980",942
IL,17,39390,Tremont Community Unit  702,"4,923","1,036",37
IL,17,39450,Tri-City Community Unit  1,"3,603",590,68
IL,17,39480,Tri-Point Community Unit  6-J,"2,563",408,75
IL,17,13920,Tri-Valley Community Unit  3,"5,020","1,162",34
IL,17,37350,Triad Community Unit  2,"22,863","4,423",208
IL,17,8250,Trico Community Unit  176,"6,131","1,088",247
IL,17,10830,Triopia Community Unit  27,"2,215",371,35
IL,17,39510,Troy Community Consolidated  30C,"38,093","4,455",432
IL,17,39600,Tuscola Community Unit  301,"5,900","1,015",106
IL,17,39780,Union Ridge  86,"6,534",578,89
IL,17,39660,Union  81,"1,425",140,20
IL,17,321,United Community  304,"5,748",935,110
IL,17,39870,United Township High  30,"39,334","1,932",381
IL,17,39930,Unity Point Community Consolidated  140,"4,713",479,106
IL,17,39960,Urbana  116,"48,477","4,853",858
IL,17,38490,V.I.T. Community Unit  2,"2,022",327,64
IL,17,40070,Valley View Community Unit  365U,"89,963","15,748","1,960"
IL,17,40080,Valmeyer Community Unit  3,"2,454",410,13
IL,17,40140,Vandalia Community Unit  203,"11,630","1,573",286
IL,17,40200,Venice Community Unit  3,724,104,29
IL,17,40290,Vienna High  133,"9,762",397,59
IL,17,40260,Vienna  55,"5,856",387,77
IL,17,40320,Villa Grove Community Unit  302,"3,965",680,82
IL,17,40350,Villa Park  45,"37,022","3,801",441
IL,17,40410,Virginia Community Unit  64,"2,178",355,39
IL,17,40470,Wabash Community Unit  348,"10,169","1,667",272
IL,17,40530,Wallace Community Consolidated  195,"3,016",357,45
IL,17,40620,Waltham Community Consolidated  185,"2,393",298,29
IL,17,40650,Waltonville Community Unit  1,"2,038",326,58
IL,17,40740,Warren Community Unit  205,"2,565",389,42
IL,17,40800,Warren Township High  121,"69,300","4,048",279
IL,17,40830,Warrensburg-Latham Community Unit District 11,"6,165","1,080",113
IL,17,40890,Warsaw Community Unit  316,"2,426",394,46
IL,17,40980,Washington Community High  308,"24,261","1,428",75
IL,17,41040,Washington  52,"8,054","1,072",45
IL,17,41070,Waterloo Community Unit  5,"19,012","3,062",100
IL,17,41190,Wauconda Community Unit  118,"28,862","4,806",340
IL,17,41250,Waukegan Community Unit  60,"83,045","15,256","3,121"
IL,17,41280,Waverly Community Unit  6,"2,006",358,48
IL,17,41360,Wayne City Community Unit  100,"3,398",627,98
IL,17,39420,Wesclin Community Unit  3,"8,110","1,352",141
IL,17,310,West Carroll Community Unit  314,"9,082","1,164",238
IL,17,319,West Central Community Unit  235,"5,448",768,136
IL,17,41550,West Chicago  33,"29,112","3,479",498
IL,17,18480,West Harvey-Dixmoor Public  147,"9,074","1,132",464
IL,17,41600,West Lincoln-Broadwell Elementary  92,"4,616",173,14
IL,17,41700,West Northfield  31,"10,281","1,049",118
IL,17,314,West Prairie Community Unit  103,"4,414",652,99
IL,17,41750,West Washington County Community Unit District 10,"3,824",571,45
IL,17,41790,Westchester  92-5,"15,728","1,424",160
IL,17,1387,Western Community Unit  12,"3,315",558,96
IL,17,41820,Western Springs  101,"10,467","1,806",26
IL,17,41980,Westmont Community Unit  201,"12,507","1,763",143
IL,17,10820,Westville Community Unit  2,"6,596","1,204",260
IL,17,42060,Wethersfield Community Unit  230,"3,825",563,67
IL,17,42210,Wheeling Community Consolidated  21,"66,403","6,461",772
IL,17,42300,Whiteside  115,"12,742","1,465",219
IL,17,23730,Will County  92,"14,521","1,684",120
IL,17,42450,Williamsfield Community Unit  210,"1,885",292,32
IL,17,42480,Williamsville Community Unit  15,"7,667","1,485",44
IL,17,42510,Willow Grove  46,"1,551",144,40
IL,17,42570,Willow Springs  108,"4,330",442,108
IL,17,42600,Wilmette  39,"26,519","4,302",121
IL,17,42630,Wilmington Community Unit  209U,"9,064","1,325",134
IL,17,42660,Winchester Community Unit  1,"3,540",586,95
IL,17,42690,Windsor Community Unit  1,"2,150",360,52
IL,17,42720,Winfield  34,"4,484",419,29
IL,17,42790,Winnebago Community Unit  323,"7,738","1,487",156
IL,17,42840,Winnetka  36,"12,225","2,235",50
IL,17,42900,Winthrop Harbor  1,"6,405",617,73
IL,17,42960,Wolf Branch  113,"7,786",867,59
IL,17,43020,Wood Dale  7,"10,296","1,035",112
IL,17,43050,Wood River-Hartford Elementary  15,"5,597",639,136
IL,17,43110,Woodland Community Consolidated  50,"51,144","6,139",447
IL,17,38070,Woodland Community Unit  5,"2,978",445,62
IL,17,1422,Woodlawn Unit District 209,"3,721",534,54
IL,17,17040,Woodridge  68,"32,749","3,064",310
IL,17,43330,Woodstock Community Unit  200,"38,299","6,289",505
IL,17,43380,Worth  127,"11,203","1,175",280
IL,17,43960,Yorkville Community Unit  115,"34,871","7,360",400
IL,17,43800,Zeigler-Royalton Community Unit  188,"3,777",559,137
IL,17,43860,Zion Elementary  6,"17,279","2,434",609
IL,17,43890,Zion-Benton Township High  126,"44,774","2,805",427
IN,18,60,Adams Central Community Schools,"9,470","2,723",556
IN,18,120,Alexandria Community School Corporation,"8,821","1,541",250
IN,18,150,Anderson Community School Corporation,"70,805","10,699","2,667"
IN,18,180,Argos Community Schools,"3,921",761,106
IN,18,210,Attica Consolidated School Corporation,"4,589",692,101
IN,18,270,Avon Community School Corporation,"58,670","11,293",613
IN,18,330,Barr-Reeve Community School Corporation,"6,058","1,514",134
IN,18,360,Bartholomew County School Corporation,"77,017","13,712","1,379"
IN,18,390,Batesville Community School Corporation,"12,968","2,316",149
IN,18,420,Baugo Community Schools,"9,467","1,870",210
IN,18,450,Beech Grove City Schools,"14,234","2,557",485
IN,18,480,Benton Community School Corporation,"11,116","2,088",253
IN,18,570,Blackford County Schools,"12,091","2,003",365
IN,18,600,Bloomfield ,"6,457",961,154
IN,18,660,Blue River Valley Schools,"7,104",657,127
IN,18,720,Bluffton-Harrison Metropolitan ,"8,815","1,658",209
IN,18,750,Boone Township Metropolitan ,"6,140","1,045",100
IN,18,212,Borden-Henryville School Corp,"15,697","2,747",222
IN,18,900,Bremen Public Schools,"8,942","1,886",140
IN,18,960,Brown County County School Corporation,"15,552","2,089",274
IN,18,1020,Brownsburg Community School Corporation,"50,372","10,461",424
IN,18,1050,Brownstown Central Community School Corporation,"10,454","1,739",250
IN,18,1060,C. A. Beard Memorial School Corporation,"7,754","1,328",253
IN,18,1170,Cannelton City Schools,"1,536",274,86
IN,18,1200,Carmel Clay Schools,"101,712","20,055",535
IN,18,1290,Carroll Consolidated School Corporation,"6,748","1,160",120
IN,18,1410,Caston School Corporation,"4,394",745,116
IN,18,1440,Center Grove Community School Corporation,"51,704","10,502",583
IN,18,1560,Centerville-Abington Community Schools,"8,098","1,492",173
IN,18,1710,Central Noble Community School Corporation,"8,379","1,368",147
IN,18,2880,City of East Chicago ,"26,362","5,279","1,817"
IN,18,1890,Clark-Pleasant Community School Corporation,"42,032","8,029",612
IN,18,1920,Clarksville Community School Corporation,"9,316","1,383",257
IN,18,840,Clay Community Schools,"25,762","4,372",682
IN,18,2130,Clinton Central School Corporation,"5,046",951,99
IN,18,2160,Clinton Prairie School Corporation,"5,860","1,071",102
IN,18,2220,Cloverdale Community Schools,"7,432","1,152",206
IN,18,2400,Concord Community Schools,"25,839","5,060",794
IN,18,2430,Covington Community School Corporation,"5,423",869,79
IN,18,7020,Cowan Community School Corporation,"3,499",542,41
IN,18,2440,Crawford County Community School Corporation,"10,894","1,735",362
